trajectory_id,time,position,velocity,energy
run-012,5.8,1.01544463717,0.0134484745868,0.574131687275
run-012,5.825,1.01539153768,-0.0176953185488,0.574131669906
run-012,5.85,1.01455987124,-0.0488205321357,0.574131398183
run-012,5.875,1.01295051107,-0.0798945196008,0.574130874087
run-012,5.9,1.01056514526,-0.110884783225,0.574130101433
run-012,5.925,1.00740627191,-0.141759067911,0.574129085816
run-012,5.95,1.00347719187,-0.172485453303,0.574127834552
run-012,5.975,0.998781999245,-0.203032443618,0.574126356588
run-012,6,0.993325569686,-0.233369054611,0.574124662395
run-012,6.025,0.987113546514,-0.263464897092,0.574122763845
run-012,6.05,0.980152324832,-0.293290256461,0.574120674079
run-012,6.075,0.972449033691,-0.322816167773,0.57411840735
run-012,6.1,0.964011516443,-0.352014485868,0.574115978866
run-012,6.125,0.954848309398,-0.380857950167,0.574113404626
run-012,6.15,0.944968618935,-0.409320243785,0.574110701241
run-012,6.175,0.934382297208,-0.437376046646,0.574107885762
run-012,6.2,0.923099816602,-0.465001082362,0.574104975507
run-012,6.225,0.91113224309,-0.492172158686,0.574101987885
run-012,6.25,0.898491208668,-0.518867201393,0.574098940229
run-012,6.275,0.885188883021,-0.545065281526,0.574095849641
run-012,6.3,0.871237944592,-0.570746635971,0.574092732832
run-012,6.325,0.856651551222,-0.595892681392,0.574089605989
run-012,6.35,0.841443310522,-0.620486021624,0.574086484641
run-012,6.375,0.825627250141,-0.644510448631,0.57408338355
run-012,6.4,0.80921778809,-0.667950937225,0.574080316605
run-012,6.425,0.79222970328,-0.690793633763,0.574077296741
run-012,6.45,0.774678106402,-0.713025839079,0.574074335866
run-012,6.475,0.756578411326,-0.734635985952,0.57407144481
run-012,6.5,0.737946307105,-0.755613611429,0.574068633285
run-012,6.525,0.718797730754,-0.775949324374,0.574065909858
run-012,6.55,0.699148840886,-0.795634768607,0.57406328195
run-012,6.575,0.679015992324,-0.814662582031,0.574060755834
run-012,6.6,0.658415711784,-0.833026352168,0.574058336656
run-012,6.625,0.637364674715,-0.850720568527,0.574056028467
run-012,6.65,0.615879683358,-0.867740572215,0.574053834262
run-012,6.675,0.593977646105,-0.884082503257,0.574051756029
run-012,6.7,0.571675558195,-0.899743246023,0.574049794815
run-012,6.725,0.548990483803,-0.914720373218,0.574047950787
run-012,6.75,0.525939539534,-0.929012088852,0.574046223307
run-012,6.775,0.502539879361,-0.942617170589,0.574044611012
run-012,6.8,0.478808681005,-0.955534911906,0.574043111891
run-012,6.825,0.454763133766,-0.967765064432,0.574041723373
run-012,6.85,0.430420427783,-0.979307780844,0.574040442409
run-012,6.875,0.405797744723,-0.990163558694,0.574039265562
run-012,6.9,0.380912249849,-1.00033318548,0.574038189087
run-012,6.925,0.355781085449,-1.00981768534,0.574037209017
run-012,6.95,0.330421365581,-1.01861826757,0.574036321246
run-012,6.975,0.30485017207,-1.02673627738,0.574035521604
run-012,7,0.279084551712,-1.03417314904,0.574034805933
run-012,7.025,0.253141514618,-1.04093036173,0.57403417016
run-012,7.05,0.227038033626,-1.04700939826,0.574033610361
run-012,7.075,0.200791044705,-1.05241170697,0.574033122821
run-012,7.1,0.174417448277,-1.0571386668,0.574032704091
run-012,7.125,0.147934111365,-1.0611915559,0.57403235104
run-012,7.15,0.121357870482,-1.06457152385,0.574032060897
run-012,7.175,0.0947055351729,-1.06727956749,0.574031831289
run-012,7.2,0.0679938921077,-1.06931651071,0.574031660277
run-012,7.225,0.0412397096372,-1.07068298807,0.574031546377
run-012,7.25,0.0144597427044,-1.07137943241,0.574031488581
